# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSHebrewDic-v0.9.2-en.JSON sha256=1686a25dd31dc9afb7b932927e160070667c73caedad11aa7e4482c21f800e8e
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
H2685	A2685	—	arameus	SDBH	002476000000000	חצף	002476001001000	—	002001003012	Intense	to be harsh; to be severe; to be urgent	2
H2686	H2686	—	heber	SDBH	002477000000000	חצץ	002477001001000	—	002003001021	Non-Whole	to march in formation	1
H2686	H2686	—	heber	SDBH	002477000000000	חצץ	002477001002000	—	002003001021	Non-Whole	to distribute	1
H2686	H2686	—	heber	SDBH	002477000000000	חצץ	002477001003000	—	002004002013	Think	to allot (a number or months)	1
H2687	H2687	—	heber	SDBH	002478000000000	חָצָץ	002478001001000	—	001002010005	Dust	gravel	2
H2687	H2687	—	heber	SDBH	002478000000000	חָצָץ	002478001001000	—	001002010016	Stone	gravel	2
H2688	H2688	—	heber	SDBH	002479000000000	חַצְצֹון תָּמָר	002479001001000	—	003001010	Names of Locations	Hazezon-Tamar	2
H2689	H2689	—	heber	SDBH	002481000000000	חֲצֹצְרָה	002481001001000	—	001002008001013	Musical Instruments	trumpet	29
H2690	H2690	—	heber	SDBH	002480000000000	חצצר	002480001001000	—	001002008001017	Tools	to blow the trumpet	12
H2691	H2691	—	heber	SDBH	002482000000000	חָצֵר	002482001001000	—	001002009011	Towns	village; settlement	48
H2691	H2691	—	heber	SDBH	002482000000000	חָצֵר	002482001002000	—	001002009	Constructions	courtyard	144
H2692	H2692	—	heber	SDBH	002483000000000	חֲצַר אַדָּר	002483001001000	—	003001010	Names of Locations	Hazar-Addar	1
H2693	H2693	—	heber	SDBH	002484000000000	חֲצַר גַּדָּה	002484001001000	—	003001010	Names of Locations	Hazar-Gaddah	1
H2694	H2694	—	heber	SDBH	002485000000000	חָצֵר הַתִּיכֹון	002485001001000	—	003001010	Names of Locations	Hazer-Hatticon	1
H2695	H2695a	—	heber	SDBH	002491000000000	חֶצְרֹו	002491001001000	—	003001007	Names of People	Hezro	1
H2695	H2695b	—	heber	SDBH	002495000000000	חֶצְרַי	002495001001000	—	003001007	Names of People	Hezro; Hezrai	2
H2696	H2696	—	heber	SDBH	002492000000000	חֶצְרֹון	002492001001000	—	003001007	Names of People	Hezron	4
H2696	H2696	—	heber	SDBH	002492000000000	חֶצְרֹון	002492001002000	—	003001007	Names of People	Hezron	12
H2696	H2696	—	heber	SDBH	002492000000000	חֶצְרֹון	002492001003000	—	003001010	Names of Locations	Hezron	1
H2697	H2697	—	heber	SDBH	002493000000000	חֶצְרֹונִי	002493001001000	—	003001006	Names of Groups	Hezronite	1
H2697	H2697	—	heber	SDBH	002493000000000	חֶצְרֹונִי	002493001002000	—	003001006	Names of Groups	Hezronite	1
H2698	H2698	—	heber	SDBH	002494000000000	חֲצֵרֹות	002494001001000	—	003001010	Names of Locations	Hazeroth	6
H2699	H2699	—	heber	SDBH	002482000000000	חָצֵר	002482001001000	—	001002009011	Towns	village; settlement	48
H2699	H2699	—	heber	SDBH	002482000000000	חָצֵר	002482001002000	—	001002009	Constructions	courtyard	144
H2700	H2700	—	heber	SDBH	002496000000000	חֲצַרְמָוֶת	002496001001000	—	003001007	Names of People	Hazarmaveth	2
H2701	H2701	—	heber	SDBH	002486000000000	חֲצַר סוּסָה	002486001001000	—	003001010	Names of Locations	Hazar-Susah	1
H2702	H2702	—	heber	SDBH	002487000000000	חֲצַר סוּסִים	002487001001000	—	003001010	Names of Locations	Hazar-Susim	1
H2703	H2703	—	heber	SDBH	002488000000000	חֲצַר עֵינֹון	002488001001000	—	003001010	Names of Locations	Hazar-Enon	1
H2704	H2704	—	heber	SDBH	002489000000000	חֲצַר עֵינָן	002489001001000	—	003001010	Names of Locations	Hazar-Enan	3
H2705	H2705	—	heber	SDBH	002490000000000	חֲצַר שׁוּעָל	002490001001000	—	003001010	Names of Locations	Hazar-Shual	4
H2706	H2706	—	heber	SDBH	002497000000000	חֹק	002497001001000	—	002002002001	Act	task	3
H2706	H2706	—	heber	SDBH	002497000000000	חֹק	002497001002000	—	002002002001	Act	customs; practices	2
H2706	H2706	—	heber	SDBH	002497000000000	חֹק	002497001003000	—	002003003016	Laws	law; decree	96
H2706	H2706	—	heber	SDBH	002497000000000	חֹק	002497001004000	—	002001001042	Quantity	allowance; allotment; share; portion	16
H2706	H2706	—	heber	SDBH	002497000000000	חֹק	002497001005000	—	002001001042	Quantity	daily allotment	3
H2706	H2706	—	heber	SDBH	002497000000000	חֹק	002497001006000	—	002002001017	Space	bounds; limit; boundary	8
H2706	H2706	—	heber	SDBH	002497000000000	חֹק	002497001007000	—	002002002010	Time	bound; limit; appointed time	4
H2706	H2706	—	heber	SDBH	002497000000000	חֹק	002497002001000	—	002004002013	Think	searching of heart; deliberation	1
H2707	H2707	—	heber	SDBH	002498000000000	חקה	002498001001000	—	002001001067	Write	to carve; to portray	3
H2707	H2707	—	heber	SDBH	002498000000000	חקה	002498001002000	—	002001001067	Write	to put a mark	1
H2708	H2708	—	heber	SDBH	002499000000000	חֻקָּה	002499001001000	—	002002003003	Happen	customs; practices	6
H2708	H2708	—	heber	SDBH	002499000000000	חֻקָּה	002499001002000	—	002003003016	Laws	law; decree	98
H2709	H2709	—	heber	SDBH	002500000000000	חֲקוּפָא	002500001001000	—	003001007	Names of People	Hakupha	2
H2710	H2710	—	heber	SDBH	002501000000000	חקק	002501001001000	—	002001001067	Write	to carve; to portray; to draw; to mark out; to write	7
H2710	H2710	—	heber	SDBH	002501000000000	חקק	002501001002000	—	002002002005	Exist	to hew out	1
H2710	H2710	—	heber	SDBH	002501000000000	חקק	002501001003000	—	002002003003	Happen	to decree; to issue (a decree)	3
H2710	H2710	—	heber	SDBH	002501000000000	חקק	002501001004000	—	001002007005	Leaders	commander; leader	4
H2710	H2710	—	heber	SDBH	002501000000000	חקק	002501001005000	—	001002008001017	Tools	sceptre; ruler's staff	4
H2711	H2711	—	heber	SDBH	002497000000000	חֹק	002497001001000	—	002002002001	Act	task	3
H2711	H2711	—	heber	SDBH	002497000000000	חֹק	002497001002000	—	002002002001	Act	customs; practices	2
H2711	H2711	—	heber	SDBH	002497000000000	חֹק	002497001003000	—	002003003016	Laws	law; decree	96
H2711	H2711	—	heber	SDBH	002497000000000	חֹק	002497001004000	—	002001001042	Quantity	allowance; allotment; share; portion	16
H2711	H2711	—	heber	SDBH	002497000000000	חֹק	002497001005000	—	002001001042	Quantity	daily allotment	3
H2711	H2711	—	heber	SDBH	002497000000000	חֹק	002497001006000	—	002002001017	Space	bounds; limit; boundary	8
H2711	H2711	—	heber	SDBH	002497000000000	חֹק	002497001007000	—	002002002010	Time	bound; limit; appointed time	4
H2711	H2711	—	heber	SDBH	002497000000000	חֹק	002497002001000	—	002004002013	Think	searching of heart; deliberation	1
H2712	H2712	—	heber	SDBH	002174000000000	חוּקֹק	002174001001000	—	003001010	Names of Locations	Hukok	1
H2712	H2712	—	heber	SDBH	002174000000000	חוּקֹק	002174001002000	—	003001010	Names of Locations	Hukok	1
H2713	H2713	—	heber	SDBH	002502000000000	חקר	002502001001000	—	002004002007	Know	to look for; to try out; to test; to search out; to explore; to investigate; to examine; to cross-examine; to sound out; to determine	27
H2714	H2714	—	heber	SDBH	002503000000000	חֵקֶר	002503001001000	—	002004002007	Know	examination; investigation	12
H2715	H2715	—	heber	SDBH	002504000000000	חֹר	002504001001000	—	—	—	hole; den; socket; opening	7
H2715	H2715	—	heber	SDBH	002504000000000	חֹר	002504002001000	—	001002007005	Leaders	noble	13
H2716	H2716	—	heber	SDBH	002506000000000	חֲרָאִים	002506001001000	—	001002008002	Body Products	dung; excrement	3
H2717	H2717	—	heber	SDBH	002507000000000	חרב	002507001001000	—	002001001022	Dry	to become dry; to dry up	8
H2717	H2717	—	heber	SDBH	002507000000000	חרב	002507001002000	—	002001001022	Dry	to dry; to make dry; to cause to dry up	9
H2717	H2717	—	heber	SDBH	002507000000000	חרב	002507001003000	—	002001001024	Impact	to be destroyed; to lie in ruins	12
H2717	H2717	—	heber	SDBH	002507000000000	חרב	002507001004000	—	002001001024	Impact	to destroy; to lay waste; to cause destruction	8
H2717	H2717	—	heber	SDBH	002507000000000	חרב	002507002001000	—	002001001019	Dead	to fight; to kill; to put to the sword	4
H2718	A2718	—	arameus	SDBH	002507000000000	חרב	002507001001000	—	002001001022	Dry	to become dry; to dry up	8
H2718	A2718	—	arameus	SDBH	002507000000000	חרב	002507001002000	—	002001001022	Dry	to dry; to make dry; to cause to dry up	9
H2718	A2718	—	arameus	SDBH	002507000000000	חרב	002507001003000	—	002001001024	Impact	to be destroyed; to lie in ruins	12
H2718	A2718	—	arameus	SDBH	002507000000000	חרב	002507001004000	—	002001001024	Impact	to destroy; to lay waste; to cause destruction	8
H2718	A2718	—	arameus	SDBH	002507000000000	חרב	002507002001000	—	002001001019	Dead	to fight; to kill; to put to the sword	4
H2719	H2719	—	heber	SDBH	002508000000000	חֶרֶב	002508001001000	—	001002008001017	Tools	chisel; knife	3
H2719	H2719	—	heber	SDBH	002508000000000	חֶרֶב	002508001002000	—	001002008001020	Weapons	sword	203
H2719	H2719	—	heber	SDBH	002508000000000	חֶרֶב	002508001003000	—	001002008001020	Weapons	battering-ram	1
H2719	H2719	—	heber	SDBH	002508000000000	חֶרֶב	002508001004000	—	002003002006	Conflict	sword > war	205
H2720	H2720	—	heber	SDBH	002509000000000	חָרֵב	002509001001000	—	002001001022	Dry	dry	2
H2720	H2720	—	heber	SDBH	002509000000000	חָרֵב	002509001002000	—	002001001024	Impact	desolate; waste	8
H2721	H2721	—	heber	SDBH	002511000000000	חֹרֶב	002511001001000	—	002001001022	Dry	dryness	3
H2721	H2721	—	heber	SDBH	002511000000000	חֹרֶב	002511001002000	—	002001001032	Hot	heat	6
H2721	H2721	—	heber	SDBH	002511000000000	חֹרֶב	002511001003000	—	002001001032	Hot	drought	2
H2721	H2721	—	heber	SDBH	002511000000000	חֹרֶב	002511001004000	—	002001001051	Sick	fever	1
H2721	H2721	—	heber	SDBH	002511000000000	חֹרֶב	002511001005000	—	002001001024	Impact	desolation; waste	4
H2722	H2722	—	heber	SDBH	002510000000000	חֹרֵב	002510001001000	—	003001008	Names of Landforms	Horeb	17
H2723	H2723	—	heber	SDBH	002512000000000	חָרְבָּה	002512001001000	—	002001001024	Impact	desolation; ruin	31
H2723	H2723	—	heber	SDBH	002512000000000	חָרְבָּה	002512001002000	—	001002003	Landscapes	uninhabitable place; desolation	13
H2724	H2724	—	heber	SDBH	002513000000000	חָרָבָה	002513001001000	—	001002001	Land	dry land	8
H2725	H2725	—	heber	SDBH	002514000000000	חֲרָבֹון	002514001001000	—	002001001032	Hot	drought	1
H2726	H2726	—	heber	SDBH	002515000000000	חַרְבֹונָא	002515001001000	—	003001007	Names of People	Harbona	2
H2727	H2727	—	heber	SDBH	002516000000000	חרג	002516001001000	—	002001001063	Unsteady	to tremble	1
H2728	H2728	—	heber	SDBH	002517000000000	חַרְגֹּל	002517001001000	—	001002006006	Swarming Creatures	locust	1
H2729	H2729	—	heber	SDBH	002518000000000	חרד	002518001001000	—	002001001063	Unsteady	to shake; to quake	1
H2729	H2729	—	heber	SDBH	002518000000000	חרד	002518001002000	—	002001001063	Unsteady	to tremble > to be startled; to be shocked	2
H2729	H2729	—	heber	SDBH	002518000000000	חרד	002518001002000	—	002001002001	Afraid	to tremble > to be startled; to be shocked	2
H2729	H2729	—	heber	SDBH	002518000000000	חרד	002518001003000	—	002001002001	Afraid	to tremble; to be terrified	19
H2729	H2729	—	heber	SDBH	002518000000000	חרד	002518001004000	—	002001002001	Afraid	to terrify; to frighten; to make afraid	16
H2729	H2729	—	heber	SDBH	002518000000000	חרד	002518001005000	—	002001002001	Afraid	to be concerned	1
H2730	H2730	—	heber	SDBH	002519000000000	חָרֵד	002519001001000	—	002001002001	Afraid	trembling	6
H2731	H2731	—	heber	SDBH	002520000000000	חֲרָדָה	002520001001000	—	002001001063	Unsteady	trembling; shock	2
H2731	H2731	—	heber	SDBH	002520000000000	חֲרָדָה	002520001001000	—	002001002001	Afraid	trembling; shock	2
H2731	H2731	—	heber	SDBH	002520000000000	חֲרָדָה	002520001002000	—	002001002001	Afraid	trembling; terror	6
H2731	H2731	—	heber	SDBH	002520000000000	חֲרָדָה	002520001003000	—	002001002001	Afraid	worry; concern; trouble	1
H2731	H2731	—	heber	SDBH	002520000000000	חֲרָדָה	002520002001000	—	003001010	Names of Locations	Haradah	2
H2732	H2732	—	heber	SDBH	002520000000000	חֲרָדָה	002520001001000	—	002001001063	Unsteady	trembling; shock	2
H2732	H2732	—	heber	SDBH	002520000000000	חֲרָדָה	002520001001000	—	002001002001	Afraid	trembling; shock	2
H2732	H2732	—	heber	SDBH	002520000000000	חֲרָדָה	002520001002000	—	002001002001	Afraid	trembling; terror	6
H2732	H2732	—	heber	SDBH	002520000000000	חֲרָדָה	002520001003000	—	002001002001	Afraid	worry; concern; trouble	1
H2732	H2732	—	heber	SDBH	002520000000000	חֲרָדָה	002520002001000	—	003001010	Names of Locations	Haradah	2
H2733	H2733	—	heber	SDBH	002521000000000	חֲרֹדִי	002521001001000	—	003001006	Names of Groups	Harodite	2
H2734	H2734	—	heber	SDBH	002522000000000	חרה	002522001001000	—	002002002006	Non-Exist	to dwindle	1
H2734	H2734	—	heber	SDBH	002522000000000	חרה	002522001002000	—	002002003003	Happen	to be kindled	55
H2734	H2734	—	heber	SDBH	002522000000000	חרה	002522001003000	—	002001002002	Angry	to become angry	34
H2734	H2734	—	heber	SDBH	002522000000000	חרה	002522001004000	—	002001002006	Diligent	to act with zeal; to compete	3
H2735	H2735	—	heber	SDBH	002505000000000	חֹר הַגִּדְגָּד	002505001001000	—	003001010	Names of Locations	Hor-Haggidgad	2
H2736	H2736	—	heber	SDBH	002523000000000	חַרְהֲיָה	002523001001000	—	003001007	Names of People	Harhaiah	1
H2737	H2737	—	heber	SDBH	002524000000000	חֲרוּזִים	002524001001000	—	001002008001011	Jewellery	string of jewels; string of shells	1
H2738	H2738	—	heber	SDBH	002525000000000	חָרוּל	002525001001000	—	001002004001	Plants	weeds; nettles	3
H2739	H2739	—	heber	SDBH	002526000000000	חֲרוּמַף	002526001001000	—	003001007	Names of People	Harumaph	1
H2740	H2740	—	heber	SDBH	002527000000000	חָרֹון	002527001001000	—	002001001022	Dry	withered; dry	1
H2740	H2740	—	heber	SDBH	002527000000000	חָרֹון	002527001002000	—	002002003003	Happen	anger	33
H2740	H2740	—	heber	SDBH	002527000000000	חָרֹון	002527001003000	—	002001002002	Angry	anger	8
H2741	H2741a	—	heber	SDBH	002528000000000	חֲרוּפִי	002528001001000	—	003001006	Names of Groups	Hariphite; Haruphite	2
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529001001000	—	001002010008	Metals	gold	6
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529002001000	—	001002009003	Fortifications	trench; moat (to provide security against enemy attack)	1
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529003001000	—	002001001024	Impact	sharpened; sharp (threshing-sledge)	1
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529003001000	—	002001001048	Shape	sharpened; sharp (threshing-sledge)	1
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529003002000	—	002001001024	Impact	maimed (animals are not to be sacrificed)	1
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529003003000	—	001002008001017	Tools	threshing-sledge	3
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529004001000	—	002001002006	Diligent	diligent	5
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529005001000	—	003001007	Names of People	Haruz	1
H2742	H2742a	—	heber	SDBH	002529000000000	חָרוּץ	002529005002000	—	003001008	Names of Landforms	Valley of Decision	2
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529001001000	—	001002010008	Metals	gold	6
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529002001000	—	001002009003	Fortifications	trench; moat (to provide security against enemy attack)	1
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529003001000	—	002001001024	Impact	sharpened; sharp (threshing-sledge)	1
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529003001000	—	002001001048	Shape	sharpened; sharp (threshing-sledge)	1
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529003002000	—	002001001024	Impact	maimed (animals are not to be sacrificed)	1
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529003003000	—	001002008001017	Tools	threshing-sledge	3
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529004001000	—	002001002006	Diligent	diligent	5
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529005001000	—	003001007	Names of People	Haruz	1
H2742	H2742b	—	heber	SDBH	002529000000000	חָרוּץ	002529005002000	—	003001008	Names of Landforms	Valley of Decision	2
H2742	H2742c	—	heber	SDBH	002529000000000	חָרוּץ	002529001001000	—	001002010008	Metals	gold	6
H2742	H2742c	—	heber	SDBH	002529000000000	חָרוּץ	002529002001000	—	001002009003	Fortifications	trench; moat (to provide security against enemy attack)	1
H2742	H2742c	—	heber	SDBH	002529000000000	חָרוּץ	002529003001000	—	002001001024	Impact	sharpened; sharp (threshing-sledge)	1
H2742	H2742c	—	heber	SDBH	002529000000000	חָרוּץ	002529003001000	—	002001001048	Shape	sharpened; sharp (threshing-sledge)	1
H2742	H2742c	—	heber	SDBH	002529000000000	חָרוּץ	002529003002000	—	002001001024	Impact	maimed (animals are not to be sacrificed)	1
H2742	H2742c	—	heber	SDBH	002529000000000	חָרוּץ	002529003003000	—	001002008001017	Tools	threshing-sledge	3
H2742	H2742c	—	heber	SDBH	002529000000000	חָרוּץ	002529004001000	—	002001002006	Diligent	diligent	5
