# GENERÁLT: eszkozok/sdbh_sdgnt_import.py — kézzel nem szerkesztendő.
# forras: ubsicap/ubs-open-license @ 3a6edd8212df2e1189037ad39687726990c80d56 | UBSGreekNTDic-v1.1-en.JSON sha256=d84bb9077a43fa4a4f7e571fe2ffa460fa655d7b78439b366281ce527fd56893
# licenc: CC BY-SA 4.0 — © United Bible Societies; forrásmegjelölés: konkordancia/SDBH_SDGNT_README.md
strong	strong_kod	osszetett	nyelv	szotar	entry_id	lemma	lexid	entry_kod	domen_kod	domen	glossza	hivatkozas_n
G0131	G0131	—	gorog	SDGNT	000132000000000	αἱμορροέω	000132001001000	23.181	023009	Sickness, Disease, Weakness	to bleed	1
G0132	G0132	—	gorog	SDGNT	000133000000000	Αἰνέας	000133001001000	93.15	093001	Persons	Aeneas	2
G0133	G0133	—	gorog	SDGNT	000134000000000	αἴνεσις	000134001001000	33.354	033037	Praise	to praise; praise	1
G0134	G0134	—	gorog	SDGNT	000135000000000	αἰνέω	000135001001000	33.354	033037	Praise	to praise; praise	8
G0135	G0135	—	gorog	SDGNT	000136000000000	αἴνιγμα	000136001001000	32.21	032003	Ease or Difficulty in Understanding	that which is puzzling; that which is difficult to understand; puzzle; riddle	1
G0135	G0135	—	gorog	SDGNT	000136000000000	αἴνιγμα	000136001002000	24.37	024001	See	dim image; reflected image; dimly	1
G0136	G0136	—	gorog	SDGNT	000137000000000	αἶνος	000137001001000	33.354	033037	Praise	praise	2
G0137	G0137	—	gorog	SDGNT	000138000000000	Αἰνών	000138001001000	93.400	093002	Places	Aenon	1
G0138	G0138	—	gorog	SDGNT	000142000000000	αἱρέω	000142001001000	30.86	030006	To Choose, To Select, To Prefer	to choose; to select; to prefer	2
G0138	G0138	—	gorog	SDGNT	000142000000000	αἱρέω	000142001002000	30.91	030006	To Choose, To Select, To Prefer	to choose; to select	1
G0139	G0139	—	gorog	SDGNT	000139000000000	αἵρεσις	000139001001000	11.50	011002	Socio-Religious	religious party; sect	6
G0139	G0139	—	gorog	SDGNT	000139000000000	αἵρεσις	000139001002000	33.241	033017	Teach	false teaching; untrue doctrine; heresy	1
G0139	G0139	—	gorog	SDGNT	000139000000000	αἵρεσις	000139001003000	63.27	063006	Divide	division; separate group	2
G0140	G0140	—	gorog	SDGNT	000140000000000	αἱρετίζω	000140001001000	30.91	030006	To Choose, To Select, To Prefer	to choose; to select	1
G0141	G0141	—	gorog	SDGNT	000141000000000	αἱρετικός	000141001001000	39.17	039002	Division	divisive; one who causes divisions	1
G0142	G0142	—	gorog	SDGNT	000143000000000	αἴρω	000143001001000	15.203	015024	Carry, Bear	to carry (away); to carry off; to remove; to take (away)	74
G0142	G0142	—	gorog	SDGNT	000143000000000	αἴρω	000143001002000	20.43	020003	Destroy	to destroy; to do away with	7
G0142	G0142	—	gorog	SDGNT	000143000000000	αἴρω	000143001003000	20.65	020004	Kill	to kill; to execute	5
G0142	G0142	—	gorog	SDGNT	000143000000000	αἴρω	000143001004000	57.218	057017	Lend, Loan, Interest, Borrow, Bank	to withdraw	2
G0142	G0142	—	gorog	SDGNT	000143000000000	αἴρω	000143001005000	90.96	090014	To Cause To Experience	to take away from; to remove from	8
G0142	G0142	—	gorog	SDGNT	000143000000000	αἴρω	000143001006000	30.36	030001	To Think, Thought	to keep in suspense; to keep someone from being able to form a conclusion about something	1
G0142	G0142	—	gorog	SDGNT	000143000000000	αἴρω	000143001007000	24.83	024006	Pain, Suffering	to be prepared to suffer even unto death; to take up one’s cross	3
G0142	G0142	—	gorog	SDGNT	000143000000000	αἴρω	000143001008000	94.2	—	—	to speak in a loud voice; to begin speaking	2
G0143	G0143	—	gorog	SDGNT	000144000000000	αἰσθάνομαι	000144001001000	32.28	032004	Capacity for Understanding	to be able to perceive; to have the capacity to understand; understanding	1
G0144	G0144	—	gorog	SDGNT	000145000000000	αἴσθησις	000145001001000	32.28	032004	Capacity for Understanding	to be able to perceive; to have the capacity to understand; understanding	1
G0145	G0145	—	gorog	SDGNT	000146000000000	αἰσθητήριον	000146001001000	32.28	032004	Capacity for Understanding	to be able to perceive; to have the capacity to understand; understanding	1
G0146	G0146	—	gorog	SDGNT	000147000000000	αἰσχροκερδής	000147001001000	25.26	025002	Desire Strongly	shamefully greedy; greedily	2
G0147	G0147	—	gorog	SDGNT	000148000000000	αἰσχροκερδῶς	000148001001000	25.26	025002	Desire Strongly	shamefully greedy; greedily	1
G0148	G0148	—	gorog	SDGNT	000149000000000	αἰσχρολογία	000149001001000	33.33	033004	Language Levels	vulgar speech; obscene speech; dirty talk	1
G0150	G0150	—	gorog	SDGNT	000150000000000	αἰσχρός	000150001001000	88.150	088020	Act Shamefully	disgraceful; shameful	4
G0151	G0151	—	gorog	SDGNT	000151000000000	αἰσχρότης	000151001001000	88.149	088020	Act Shamefully	to act shamefully; indecent behavior; shameful deed	1
G0152	G0152	—	gorog	SDGNT	000152000000000	αἰσχύνη	000152001001000	25.189	025018	Shame, Disgrace, Humiliation	shame; disgrace	2
G0152	G0152	—	gorog	SDGNT	000152000000000	αἰσχύνη	000152001002000	25.191	025018	Shame, Disgrace, Humiliation	that which causes shame	3
G0152	G0152	—	gorog	SDGNT	000152000000000	αἰσχύνη	000152001003000	88.149	088020	Act Shamefully	to act shamefully; indecent behavior; shameful deed	1
G0153	G0153	—	gorog	SDGNT	000153000000000	αἰσχύνω	000153001001000	25.190	025018	Shame, Disgrace, Humiliation	to be ashamed; to feel disgraced	5
G0154	G0154	—	gorog	SDGNT	000154000000000	αἰτέω	000154001001000	33.163	033012	Ask For, Request	to ask for; to demand; to plead for	70
G0155	G0155	—	gorog	SDGNT	000155000000000	αἴτημα	000155001001000	33.164	033012	Ask For, Request	request; demand; what was being asked for	3
G0156	G0156	—	gorog	SDGNT	000156000000000	αἰτία	000156001001000	89.15	089007	Cause and/or Reason	reason; cause; source; because of	9
G0156	G0156	—	gorog	SDGNT	000156000000000	αἰτία	000156001002000	56.4	056003	Accusation	cause; case; basis for an accusation	6
G0156	G0156	—	gorog	SDGNT	000156000000000	αἰτία	000156001003000	56.5	056003	Accusation	accusation; charge; complaint	4
G0156	G0156	—	gorog	SDGNT	000156000000000	αἰτία	000156001004000	88.315	088038	Sin, Wrongdoing, Guilt	guilt; wrongdoing; reason for condemning	3
G0156	G0156	—	gorog	SDGNT	000156000000000	αἰτία	000156001005000	89.1	089001	Relation	relation	1
G0157	G0157a	—	gorog	SDGNT	000158000000000	αἰτίωμα	000158001001000	56.5	056003	Accusation	accusation; charge; complaint	1
G0158	G0158	—	gorog	SDGNT	000157000000000	αἴτιος	000157001001000	89.15	089007	Cause and/or Reason	reason; cause; source; because of	1
G0158	G0158	—	gorog	SDGNT	000157000000000	αἴτιος	000157001002000	89.15	089007	Cause and/or Reason	reason; cause; source; because of	3
G0158	G0158	—	gorog	SDGNT	000157000000000	αἴτιος	000157001003000	88.315	088038	Sin, Wrongdoing, Guilt	guilt; wrongdoing; reason for condemning	1
G0160	G0160	—	gorog	SDGNT	000159000000000	αἰφνίδιος	000159001001000	67.113	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	suddenly; at once; immediately	2
G0161	G0161	—	gorog	SDGNT	000160000000000	αἰχμαλωσία	000160001001000	55.23	055005	Prisoners of War	captivity	3
G0162	G0162	—	gorog	SDGNT	000161000000000	αἰχμαλωτεύω	000161001001000	55.24	055005	Prisoners of War	to make captive; to take captive; to capture someone in war	1
G0163	G0163	—	gorog	SDGNT	000162000000000	αἰχμαλωτίζω	000162001001000	55.24	055005	Prisoners of War	to make captive; to take captive; to capture someone in war	1
G0163	G0163	—	gorog	SDGNT	000162000000000	αἰχμαλωτίζω	000162001002000	37.29	037001	Control, Restrain	to get control of	3
G0164	G0164	—	gorog	SDGNT	000163000000000	αἰχμάλωτος	000163001001000	55.25	055005	Prisoners of War	captive; prisoner of war	1
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001001000	67.143	067008	Indefinite Units of Time: Age, Lifetime, Interval, Period	age; era	27
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001002000	1.2	001001	Universe, Creation	universe	2
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001003000	41.38	041003	Particular Patterns of Behavior	world system; worlds standards; world	7
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001004000	67.25	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	long ago; very long ago	3
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001005000	67.133	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	since all time; from all ages past; from the beginning of time	4
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001006000	67.95	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	always; forever; forever and ever; eternally; (with neg.) never	78
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001007000	12.44	012002	Supernatural Powers	power; authority; lordship; ruler; wicked force	1
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001008000	12.24	012001	Supernatural Beings	the god of this world; the Devil	1
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001009000	11.16	011002	Socio-Religious	non-religious people; people of this world; people of this age	2
G0165	G0165	—	gorog	SDGNT	000164000000000	αἰών	000164001010000	67.87	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	always; eternally; past and present and future	1
G0166	G0166	—	gorog	SDGNT	000165000000000	αἰώνιος	000165001001000	67.96	067005	Duration of Time without Reference to Points or Units of Time: Time, Spend Time, Always, Eternal, Old, Immediately, Young	eternal	68
G0166	G0166	—	gorog	SDGNT	000165000000000	αἰώνιος	000165001002000	67.133	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	since all time; from all ages past; from the beginning of time	3
G0167	G0167	—	gorog	SDGNT	000166000000000	ἀκαθαρσία	000166001001000	88.261	088034	Impurity	impurity; immorality; filthiness	9
G0167	G0167	—	gorog	SDGNT	000166000000000	ἀκαθαρσία	000166001002000	79.54	079010	Clean, Dirty	filth; dirt; rubbish	1
G0169	G0169	—	gorog	SDGNT	000167000000000	ἀκάθαρτος	000167001001000	53.39	053004	Defile, Unclean, Common	defiled; ritually unclean	32
G0170	G0170	—	gorog	SDGNT	000168000000000	ἀκαιρέομαι	000168001001000	67.7	067001	A Point of Time without Reference to Other Points of Time: Time, Occasion, Ever, Often	to lack an opportunity; to have no chance to	1
G0171	G0171	—	gorog	SDGNT	000169000000000	ἀκαίρως	000169001001000	67.8	067001	A Point of Time without Reference to Other Points of Time: Time, Occasion, Ever, Often	unfavorable; when the time is not right	1
G0172	G0172	—	gorog	SDGNT	000170000000000	ἄκακος	000170001001000	88.2	088001	Goodness	without fault; guileless; innocent	1
G0172	G0172	—	gorog	SDGNT	000170000000000	ἄκακος	000170001002000	31.34	031005	Suppose, Think Possible	unsuspecting; naive	1
G0173	G0173	—	gorog	SDGNT	000171000000000	ἄκανθα	000171001001000	3.17	003003	Plants That Are Not Trees	thorn plant; thistle; brier	14
G0174	G0174	—	gorog	SDGNT	000172000000000	ἀκάνθινος	000172001001000	3.18	003003	Plants That Are Not Trees	crown of thorns	2
G0175	G0175	—	gorog	SDGNT	000173000000000	ἄκαρπος	000173001001000	23.202	023012	Ripen, Produce Fruit, Bear Seed	without fruit; bearing no fruit; producing no harvest	2
G0175	G0175	—	gorog	SDGNT	000173000000000	ἄκαρπος	000173001002000	65.34	065004	Useful, Useless	useless; unproductive	5
G0176	G0176	—	gorog	SDGNT	000174000000000	ἀκατάγνωστος	000174001001000	33.415	033045	Criticize	above criticism; beyond reproach	1
G0177	G0177	—	gorog	SDGNT	000175000000000	ἀκατακάλυπτος	000175001001000	79.116	079025	Covered Over	uncovered	2
G0178	G0178	—	gorog	SDGNT	000176000000000	ἀκατάκριτος	000176001001000	56.19	056004	Judicial Hearing, Inquiry	without trial	2
G0179	G0179	—	gorog	SDGNT	000177000000000	ἀκατάλυτος	000177001001000	13.47	013001	State	cannot be brought to an end; cannot be caused to finish	1
G0180	G0180	—	gorog	SDGNT	000178000000000	ἀκατάπαυστος	000178001001000	68.56	068004	Cease, Stop	never ceasing; not stopping	1
G0181	G0181	—	gorog	SDGNT	000179000000000	ἀκαταστασία	000179001001000	39.34	039007	Rebellion	to rebel against; to revolt; to engage in insurrection; rebellion	3
G0181	G0181	—	gorog	SDGNT	000179000000000	ἀκαταστασία	000179001002000	39.36	039007	Rebellion	riot; being mobbed	4
G0182	G0182	—	gorog	SDGNT	000180000000000	ἀκατάστατος	000180001001000	37.32	037001	Control, Restrain	not controlled by; not subject to; uncontrolled	2
G0184	G0184	—	gorog	SDGNT	000181000000000	Ἁκελδαμάχ	000181001001000	93.401	093002	Places	Akeldama	1
G0185	G0185	—	gorog	SDGNT	000182000000000	ἀκέραιος	000182001001000	88.32	088003	Holy, Pure	pure; untainted	3
G0186	G0186	—	gorog	SDGNT	000183000000000	ἀκλινής	000183001001000	31.80	031008	Change an Opinion Concerning Truth	without wavering; firmly	1
G0187	G0187	—	gorog	SDGNT	000184000000000	ἀκμάζω	000184001001000	23.197	023012	Ripen, Produce Fruit, Bear Seed	to ripen; to be ripe	1
G0188	G0188	—	gorog	SDGNT	000185000000000	ἀκμήν	000185001001000	67.128	067006	Duration of Time with Reference to Some Point of Time: Until, Delay, Still, From	still; yet	1
G0189	G0189	—	gorog	SDGNT	000186000000000	ἀκοή	000186001001000	24.52	024002	Hear	to hear; hearing{N:001}	9
G0189	G0189	—	gorog	SDGNT	000186000000000	ἀκοή	000186001002000	24.53	024002	Hear	ability to hear; hearing	4
G0189	G0189	—	gorog	SDGNT	000186000000000	ἀκοή	000186001003000	24.57	024002	Hear	what is heard; message	8
G0189	G0189	—	gorog	SDGNT	000186000000000	ἀκοή	000186001004000	33.213	033015	Inform, Announce	news; report; information	5
G0189	G0189	—	gorog	SDGNT	000186000000000	ἀκοή	000186001005000	31.56	031007	Accept As True	to accept; to listen to; to listen and respond; to pay attention and respond; to heed	1
G0189	G0189	—	gorog	SDGNT	000186000000000	ἀκοή	000186001006000	24.63	024002	Hear	to listen carefully; to listen and listen	1
G0189	G0189	—	gorog	SDGNT	000186000000000	ἀκοή	000186001007000	25.11	025001	Desire, Want, Wish	to have itching ears; to desire to hear what one wants to hear; to be desirous of hearing	1
G0190	G0190	—	gorog	SDGNT	000187000000000	ἀκολουθέω	000187001001000	15.144	015017	Come/Go Behind	to follow; to come behind; to go behind	34
G0190	G0190	—	gorog	SDGNT	000187000000000	ἀκολουθέω	000187001002000	15.156	015020	Follow, Accompany	to accompany as a follower; to follow; to go along with	30
G0190	G0190	—	gorog	SDGNT	000187000000000	ἀκολουθέω	000187001003000	36.31	036004	Follow, Be a Disciple	to follow; to be a disciple of	28
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001001000	24.52	024002	Hear	to hear; hearing{N:001}	215
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001002000	24.58	024002	Hear	to be able to hear; faculty of hearing	6
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001003000	33.212	033015	Inform, Announce	to receive news; to hear	113
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001004000	31.56	031007	Accept As True	to accept; to listen to; to listen and respond; to pay attention and respond; to heed	64
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001005000	36.14	036003	Obey, Disobey	to pay attention to and obey	17
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001006000	32.1	032	Understand	to understand; to comprehend	17
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001007000	56.13	056004	Judicial Hearing, Inquiry	to hear a case; to provide a legal hearing; to hear a case in court	4
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001008000	24.67	024002	Hear	to hear in secret	1
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001009000	32.46	032005	Lack of Capacity for Understanding	to be slow to understand; to be mentally dull	2
G0191	G0191	—	gorog	SDGNT	000188000000000	ἀκούω	000188001010000	24.63	024002	Hear	to listen carefully; to listen and listen	2
G0192	G0192	—	gorog	SDGNT	000189000000000	ἀκρασία	000189001001000	88.91	088011	Self-Control, Lack of Self-Control	lack of self-control; failure to control oneself	2
G0193	G0193	—	gorog	SDGNT	000190000000000	ἀκρατής	000190001001000	88.92	088011	Self-Control, Lack of Self-Control	uncontrolled; lacking in self-control	1
G0194	G0194	—	gorog	SDGNT	000191000000000	ἄκρατος	000191001001000	79.99	079020	Pure, Unadulterated, Undiluted	at full strength; undiluted; pure	1
G0195	G0195	—	gorog	SDGNT	000192000000000	ἀκρίβεια	000192001001000	72.20	072002	Accurate, Inaccurate	strictness; strict conformance to; accurateness	1
G0196	G0196	—	gorog	SDGNT	000193000000000	ἀκριβής	000193001001000	72.19	072002	Accurate, Inaccurate	accurate; accurately; strict; strictly	1
G0198	G0198	—	gorog	SDGNT	000194000000000	ἀκριβόω	000194001001000	27.9	027	Learn	to learn exactly; to find out accurately; to ascertain	2
G0199	G0199	—	gorog	SDGNT	000195000000000	ἀκριβῶς	000195001001000	72.19	072002	Accurate, Inaccurate	accurate; accurately; strict; strictly	9
G0200	G0200	—	gorog	SDGNT	000196000000000	ἀκρίς	000196001001000	4.47	004003	Insects	grasshopper; locust	4
G0201	G0201	—	gorog	SDGNT	000197000000000	ἀκροατήριον	000197001001000	7.13	007002	Buildings	audience hall; auditorium	1
G0202	G0202	—	gorog	SDGNT	000198000000000	ἀκροατής	000198001001000	24.56	024002	Hear	hearer	4
G0203	G0203	—	gorog	SDGNT	000199000000000	ἀκροβυστία	000199001001000	11.52	011002	Socio-Religious	being uncircumcised; the foreskin not cut off	15
