Strong_padded	Strong_eredeti	Teljes_szocikk
G0028	G28	G28 — Ἄγαρ (WH Ἅγάρ (see their Introductory § 408)), ἡ, indeclinable, (in Josephus, Ἀγάρα, (ης), הָגָר (flight), Hagar, a bondmaid of Abraham, and by him the mother of Ishmael (Genesis 16): Gal 4:24 ( L text T omit; Tr brackets). Since the Arabians according to Paul (who had formerly dwelt among them, Gal 1:17) called the rocky Matt. Sinai by a name similar in sound to הגר ( i. e. rock), the apostle in the passage referred to employs the name Hagar allegorically to denote the servile sense of fear with which the Mosaic economy imbued its subjects. (Cf. B. D. American edition, pp. 978, 2366 note {a}; Lightfoot's remarks appended to his Commentary on Galatians, the passage cited.)
G0029	G29	G29 — ἀγγαρεύω future ἀγγαρεύσω; 1 aorist ἠγγάρευσα; to employ a courier, despatch a mounted messenger. A word of Persian origin (used by Menander, Sicyon. 4), but adopted also into Latin (Vulg.angariare). Ἄγγαροι were public couriers (tabellarii), stationed by appointment of the king of Persia at fixed localities, with horses ready for use, in order to transmit royal messages from one to another and so convey them the more speedily to their destination. See Herodotus 8, 98 (and Rawlinson's note); Xenophon, Cyril 8, 6, 17 (9); cf. Gesenius, Thesaurus under the word אִגֶרֶת; (B. D. under the word ; Vanicek, Fremdwörter under the word ἄγγαρος). These couriers had authority to press into their service, in case of need, horses, vessels, even men they met (cf. Josephus, Antiquities 13, 2, 3). Hence, ἀγγαρεύειν τινα denotes to compel one to go a journey, to hear a burden, or to perform any other service: Mat 5:41 (ὅστις σε ἀγγαρεύσει μίλιον ἕν i. e. whoever shall compel thee to go one mile); Mat 27:32 (ἠγγάρευσαν ἵνα ἄρῃ i. e. they forced him to carry), so Mar 15:21.
G0030	G30	G30 — ἀγγεῖον τό (equivalent to τό ἄγγος), a vessel, receptacle: Mat 13:48 (R G L); . (From Herodotus down.)
G0031	G31	G31 — ἀγγελία (ας, ἡ (ἄγγελος), a message, announcement, thing announced; precept declared, 1Jo 1:5 (where Rec. has ἐπαγγελία) (cf. Isa 28:9); . (From Homer down.)
G0032	G32	G32 — ἄγγελος ὁ, 1. a messenger, envoy, one who is sent: Mat 11:10; Luk 7:24, Luk 7:27; Luk 9:52; Mar 1:2; Jam 2:25. (From Homer down.) 2. In the Scriptures, both of the Old Testament and of the New Testament, one of that host of heavenly spirits that, according alike to Jewish and Christian opinion, wait upon the monarch of the universe, and are sent by him to earth, now to execute his purposes (Mat 4:6, Mat 4:11; Mat 28:2; Mar 1:13; Luk 16:22; Luk 22:43 (L brackets WH reject the passage); Act 7:35; ; Gal 3:19, cf. Heb 1:14), now to make them known to men (Luk 1:11, Luk 1:26; Luk 2:9ff; Act 10:3; Act 27:23; Mat 1:20; Mat 2:13; Mat 28:5; Joh 20:12f); hence, the frequent expressions ἄγγελος (angel, messenger of God, מַלְאָך) and ἄγγελοι κυρίου or ἄγγελοι τοῦ Θεοῦ. They are subject not only to God but also to Christ (Heb 1:4ff; 1Pe 3:22, cf. Eph 1:21; Gal 4:14), who is described as hereafter to return to judgment surrounded by a multitude of them as servants and attendants: Mat 13:41, Mat 13:49; Mat 16:27; Mat 24:31; Mat 25:31; 2Th 1:7, cf. Jude 1:14. Single angels have the charge of separate elements; as fire, Rev 14:18; waters, Rev 16:5, cf. Rev 7:1; Joh 5:4 (R L). Respecting the ἄγγελος τῆς ἀβύσσου, Rev 9:11, see Ἀβαδδών, 3. Guardian angels of individuals are mentioned in Mat 18:10; Act 12:15. 'The angels of the churches' in Rev 1:20; Rev 2:1, Rev 2:8, Rev 2:12, Rev 2:18; Rev 3:1, Rev 3:7, Rev 3:14 are not their presbyters or bishops, but heavenly spirits who exercise such a superintendence and guardianship over them that whatever in their assemblies is worthy of praise or of censure is counted to the praise or the blame of their angels also, as though the latter infused their spirit into the assemblies; cf. DeWette, Düsterdieck (Alford) on Rev 1:20, and Lücke, Einl. in d. Offenb. d. Johan. ii., p. 429f, edition 2; (Lightfoot on Philip., p. 199f). διά τούς ἀγγέλους that she may show reverence for the anqels, invisibly present in the religious assemblies of Christians, and not displease them, 1Co 11:10. ὤφθη ἀγγέλοις in 1Ti 3:16 is probably to be explained neither of angels to whom Christ exhibited himself in heaven, nor of demons triumphed over by him in the nether world, but of the apostles, his messengers, to whom he appeared after his resurrection. This appellation, which is certainly extraordinary, is easily understood from the nature of the hymn from which the passage ἐφανερώθη... ἐν δόξῃ seems to have been taken; cf. Winer's Grammar, 639f (594) (for other interpretations see Ellicott, at the passage). In Joh 1:51 (52) angels are employed, by a beautiful image borrowed from Gen 28:12, to represent the divine power that will aid Jesus in the discharge of his Messianic office, and the signal proofs to appear in his history of a divine superintendence. Certain of the angels have proved faithless to the trust committed to them by God, and have given themselves up to sin, Jude 1:6; 2Pe 2:4 (Enoch c. vi. etc., cf. Gen 6:2), and now obey the devil, Mat 25:41; Rev 12:7, cf. 1Co 6:3 (yet on this last passage cf. Meyer; he and others maintain that ἄγγελοι without an epithet or limitation never in the N. T. signifies other than good angels). Hence, ἄγγελος Σατᾶν is tropically used in 2Co 12:7 to denote a grievous bodily malady sent by Satan. See δαίμων; (Sophocles' Lexicon, under the word ἄγγελος; and for the literature on the whole subject B. D. American edition under the word Angels — and to the references there given add G. L. Hahn, Theol. des N. T., i., pp. 260-384; Delitzsch in Riehm under the word Engel; Kübel in Herzog edition 2, ibid.). G32b: ἄγγος , (εος, τό (plural ἄγγη), equivalent to ἀγγεῖον, which see: Mat 13:48 T Tr WH. (From Homer down; (cf. Rutherford, New Phryn., p. 23).)
G0033	G33	G33 — ἄγε (properly, imperative of ἄγω), "Come! Come now!" used, as it often is in the classics (Winer's Grammar, 516 (481)), even when more than one is addressed: Jam 4:13; Jam 5:1.
G0034	G34	G34 — ἀγέλη (ης, ἡ (ἄγω to drive), a herd: Mat 8:30ff; Mar 5:11, Mar 5:13; Luk 8:32f. (From Homer down.)
G0035	G35	G35 — ἀγενεαλόγητος ὁ (γενεαλογέω), of whose descent there is no account (in the O. T.) (R. V. without genealogy): Heb 7:3 (Heb 7:6 μή γενεαλογούμενος). Nowhere found in secular authors.
G0036	G36	G36 — ἀγενής (εος ((οῦς), ὁ, ἡ (γένος), opposed to εὐγενής, of no family, a man of base birth, a man of no name or reputation; often used by secular writers, also in the secondary sense ignoble, cowardly, mean, base. In the N. T. only in 1Co 1:28, τά ἀγενῆ τοῦ κόσμου i. e. those who among men are held of no account; on the use of a neuter adjective in reference to persons, see Winers Grammar, 178 (167); (Buttmann, 122 (107)).
G0037	G37	G37 — ἁγιάζω 1 aorist ἡγίασα; passive (present ἁγιάζομαι; perfect ἡγίασμαι; 1 aorist ἡγιάσθην; a word for which the Greeks use ἁγίζειν, but very frequent in Biblical (as equivalent to קִדַשׁ, הִקְדִישׁ) and ecclesiastical writings; "to make ἅγιον, render or declare sacred or holy, consecrate". Hence, it denotes: 1. to render or acknowledge to be venerable, to hallow: τό ὄνομα τοῦ Θεοῦ, Mat 6:9 (so of God, Isa 29:23; Eze 20:41; Eze 38:23; Sir. 33:4 (Sir. 36:4)); (Luk 11:2); τόν Χριστόν, 1Pe 3:15 (R G Θεόν). Since the stamp of sacredness passes over from the holiness of God to whatever has any connection with God, ἁγιάζειν denotes 2. to separate from things profane and dedicate to God, to consecrate and so render inviolable; a. things (πᾶν πρωτότοκον, τά ἀρσενικά, Deu 15:19; ἡμέραν, Exo 20:8; οἶκον, 2Ch 7:16, etc.): τόν χρυσόν, Mat 23:17; τό δῶρον, Mat 23:19; σκεῦος, 2Ti 2:21. b. persons. So Christ is said by undergoing death to consecrate himself to God, whose will he in that way fulfills, Joh 17:19; God is said ἁγιάσαι Christ, i. e. to have selected him for his service (cf. ἀφορίζειν, Gal 1:15) by having committed to him the office of Messiah, Joh 10:36, cf. Jer 1:5; Sir. 36:12 (ἐξ αὐτῶν ἡγίασε, καί πρός αὐτόν ἤγγισεν, of his selection of men for the priesthood); Sir. 45:4 Sir. 49:7. Since only what is pure and without blemish can be devoted and offered to God (Lev 22:20; Deu 15:21; Deu 17:1), ἁγιάζω signifies 3. to purify (ἀπό τῶν ἀκαθαρσιῶν is added in Lev 16:19; 2Sa 11:4); and a. to cleanse externally (πρός τήν τῆς σαρκός καθαρότητα), to purify levitically: Heb 9:13; 1Ti 4:5. b. to purify by expiation, free from the guilt of sin: 1Co 6:11; Eph 5:26; Heb 10:10, Heb 10:14, Heb 10:29; Heb 13:12; Heb 2:11 (equivalent to כִּפֶר, Exo 29:33, Exo 29:36); cf. Pfleiderer, Paulinismus, p. 340ff (English translation 2:68f). c. to purify internally by reformation of soul: Joh 17:17, Joh 17:19 (through knowledge of the truth, cf. Joh 8:32); 1Th 5:23; 1Co 1:2 (ἐν Χριστῷ Ἰησοῦ in the fellowship of Christ, the Holy One); Rom 15:16 (ἐν πνεύματι ἁγίῳ imbued with the Holy Spirit, the divine source of holiness); Jude 1:1 (L T Tr WH ἠγαπημένοις (which see)); Rev 22:11. In general, Christians are called ἡγιασμένοι (cf. Deu 33:3), as those who, freed from the impurity of wickedness, have been brought near to God by their faith and sanctity, Act 20:32; Act 26:18. In 1Co 7:14 ἁγιάζεσθαι is used in a peculiar sense of those who, although not Christians themselves, are yet, by marriage with a Christian, withdrawn from the contamination of heathen impiety and brought under the saving influence of the Holy Spirit displaying itself among Christians; cf. Neander at the passage.
G0038	G38	G38 — ἁγιασμός (οῦ, ὁ, a word used only by Biblical and ecclesiastical writings (for in Diodorus 4, 39; Dionysius Halicarnassus 1, 21, ἁγισμός is the more correct reading), signifying: 1. consecration, purification, τό ἁγιάζειν. 2. the effect of consecration: sanctification of heart and life, 1Co 1:30 (Christ is he to whom we are indebted for sanctification); 1Th 4:7; Rom 6:19, Rom 6:22; 1Ti 2:15; Heb 12:14; ἁγιασμός πνεύματος sanctification wrought by the Holy Spirit, 2Th 2:13; 1Pe 1:2. It is opposed to lust in 1Th 4:3f. (It is used in a ritual sense, Jdg 17:3 (Alexandrian LXX); Eze 45:4; (Amo 2:11); Sir. 7:31, etc.) (On its use in the N. T. cf. Ellicott on 1Th 4:3; 1Th 3:13.)
G0039	G39	G39 — ἅγιος (from τό ἀγός religious awe, reverence; ἄζω, ἅζομαι, to venerate, revere, especially the gods, parents (Curtius, § 118)), rare in secular authors; very frequent in the sacred writings; in the Sept. for קָדושׁ; 1. properly reverend, worthy of veneration: τό ὄνομα τοῦ Θεοῦ, Luk 1:49; God, on account of his incomparable majesty, Rev 4:8 (Isa 6:3, etc.), equivalent to ἔνδοξος. Hence, used: a. of things which on account of some connection with God possess a certain distinction and claim to reverence, as places sacred to God which are not to be profaned, Act 7:33; τόπος ἅγιος the temple, Mat 24:15 (on which passage see βδέλυγμα, c.); Act 6:13; Act 21:28; the holy land or Palestine, 2 Macc. 1:29 2Macc. 2:18; τό ἅγιον and τά ἅγια (Winer's Grammar, 177 (167)) the temple, Heb 9:1, Heb 9:24 (cf. Bleek on Heb. vol. ii. 2, p. 477f); specifically that part of the temple or tabernacle which is called 'the holy place' (מִקְדָּשׁ, Eze 37:28; Eze 45:18), Heb 9:2 (here Rec.st reads ἅγια); ἅγια ἁγίων (Winer's Grammar, 246 (231), cf. Exo 29:37; Exo 30:10, etc.) the most hallowed portion of the temple, 'the holy of holies,' (Exo 26:33 (cf. Josephus, Antiquities 3, 6, 4)), Heb 9:3, in reference to which the simple τά ἅγια is also used: Heb 9:8, Heb 9:25; Heb 10:19; Heb 13:11; figuratively of heaven, Heb 8:2; Heb 9:8, Heb 9:12; Heb 10:19; ἅγια πόλις Jerusalem, on account of the temple there, Mat 4:5; Mat 27:53; Rev 11:2; Rev 21:2; Rev 22:19 (Isa 48:2; Neh 11:1, Neh 11:18 (Complutensian LXX), etc.); τό ὄρος τό ἅγιον, because Christ's transfiguration occurred there, 2Pe 1:18; ἡ (Θεοῦ) ἅγια διαθήκη i. e. which is the more sacred because made by God himself, Luk 1:72; τό ἅγιον, that worshipful offspring of divine power, Luk 1:35; the blessing of the gospel, Mat 7:6; ἁγιωτάτῃ πίστις, faith (quae creditur i. e. the object of faith) which came from God and is therefore to be heeded most sacredly, Jude 1:20; in the same sense ἅγια ἐντολή, 2Pe 2:21; κλῆσις ἅγια, because it is the invitation of God and claims us as his, 2Ti 1:9; ἅγιαι γραφαί (τά βιβλία τά ἅγια, 1 Macc. 12:9), which came from God and contain his Words, Rom 1:2. b. of persons whose services God employs; as for example, apostles, Eph 3:5; angels, 1Th 3:13; Mat 25:31 (Rec.); Rev 14:10; Jude 1:14; prophets, Act 3:21; Luk 1:70 (Wis. 11:1); (οἱ) ἅγιοι (τοῦ) Θεοῦ ἄνθρωποι, 2Pe 1:21 (R G L Tr text); worthies of the O. T. accepted by God for their piety, Mat 27:52; 1Pe 3:5. 2. set apart for God, to be, as it were, exclusively his; followed by a genitive or a dative: τῷ κυρίῳ, Luk 2:23; τοῦ Θεοῦ (equivalent to ἐκλεκτός τοῦ Θεοῦ) of Christ, Mar 1:24; Luk 4:34, and according to the true reading in Joh 6:69, cf. Joh 10:36; he is called also ὁ ἅγιος παῖς τοῦ Θεοῦ, Act 4:30, and simply ὁ ἅγιος, 1Jo 2:20. Just as the Israelites claimed for themselves the title οἱ ἅγιοι, because God selected them from the other nations to lead a life acceptable to him and rejoice in his favor and protection (Dan 7:18, Dan 7:22; Dan 7:2 Esdr. 8:28), so this appellation is very often in the N. T. transferred to Christians, as those whom God has selected ἐκ τοῦ κόσμου (Joh 17:14, Joh 17:16), that under the influence of the Holy Spirit they may be rendered, through holiness, partakers of salvation in the kingdom of God: 1Pe 2:9 (Exo 19:6), cf. Exo 19:5; Act 9:13, Act 9:32, Act 9:41; Act 26:10; Rom 1:7; Rom 8:27; Rom 12:13; Rom 16:15; 1Co 6:1, 1Co 6:2; Phi 4:21; Col 1:12; Heb 6:10; Jude 1:3; Rev 5:8, etc.; (cf. B. D. American edition under the word ). 3. of sacrifices and offerings; prepared for God with solemn rite, pure, clean (opposed to ἀκάθαρτος): 1Co 7:14 (cf. Eph 5:3); connected with ἄμωμος, Eph 1:4; Eph 5:27; Col 1:22; ἀπαρχή, Rom 11:16; θυσία, Rom 12:1. Hence, 4. in a moral sense, pure, sinless, upright, holy: 1Pe 1:16 (Lev 19:2; Lev 11:44); 1Co 7:34; δίκαιος καί ἅγιος, of John the Baptist, Mar 6:20; ἅγιος καί δίκαιος, of Christ, Act 3:14; distinctively of him, Rev 3:7; Rev 6:10; of God pre-eminently, 1Pe 1:15; Joh 17:11; ἅγιαι ἀναστροφαί, 2Pe 3:11; νόμος and ἐντολή, i. e. containing nothing exceptionable, Rom 7:12; φίλημα, such a kiss as is a sign of the purest love, 1Th 5:26; 1Co 16:20; 2Co 13:12; Rom 16:16. On the phrase τό ἅγιον πνεῦμα and τό πνεῦμα τό ἅγιον, see πνεῦμα, 4 a. Cf. Diestel, Die Heiligkeit Gottes, in Jahrbb. f. deutsch. Theol. iv., p. 1ff; (Baudissin, Stud. z. Semitisch. Religionsgesch. Heft ii., p. 3ff; Delitzsch in Herzog edition 2, see 714ff; especially) Cremer, Wörterbuch, 4te Aufl., p. 32ff (translation of 2nd edition, p. 84ff; Oehler in Herzog 19:618ff; Zezschwitz, Profangräcität as above with, p. 15ff; Trench, § lxxxviii; Campbell, Dissertations, diss. vi., part iv.; especially Schmidt, chapter 181).
